,rank,songname,artist,urls,lyrics_raw,word_counts,unique_word_counts,lyrkl_score,Year
10,11,Timber,Pitbull,http://genius.com/Pitbull-Timber-lyrics,"[Hook: Ke$ha] / It’s going down, I’m yelling timber / You better move, you better dance / Let’s make a night you won’t remember / I’ll be the one you won’t forget / [Verse 1: Pitbull] / The bigger they are, the harder they fall / This biggity boy’s a diggity dog / I have ‘em like Miley Cyrus, clothes off / Twerking in their bras and thongs, timber / Face down, booty up, timber / That’s the way we like the what, timber / I’m slicker than an oil spill / She say she won’t, but I bet she will, / timber / [Bridge: Pitbull] / Swing your partner round and round / End of the night, it’s going down / One more shot, another round / End of the night, it’s going down / [Bridge: Pitbull] / Swing your partner round and round / End of the night, it’s going down / One more shot, another round / End of the night, it’s going down / [Hook: Ke$ha] / It’s going down, I’m yelling timber / You better move, you better dance / Let’s make a night you won’t remember / I’ll be the one you won’t forget / [Hook: Ke$ha] / It’s going down, I’m yelling timber / You better move, you better dance / Let’s make a night you won’t remember / I’ll be the one you won’t forget / (You won't forget) / [Verse 2: Pitbull] / Look up in the sky, it’s a bird, it’s a plane / Nah, it’s just me, ain’t a damn thing changed / Live in hotels, swing on planes / Blessed to say, money ain’t a thing / Club jumping like Lebron / , / now Voli / Order me another round, homie / We about to climb, wild, ‘cause it’s about to go down / [Bridge: Pitbull] / Swing your partner round and round / End of the night, it’s going down / One more shot, another round / End of the night, it’s going down / [Bridge: Pitbull] / Swing your partner round and round / End of the night, it’s going down / One more shot, another round / End of the night, it’s going down / [Hook: Ke$ha] / It’s going down, I’m yelling timber / You better move, you better dance / Let’s make a night you won’t remember / I’ll be the one you won’t forget / [Hook: Ke$ha] / It’s going down, I’m yelling timber / You better move, you better dance / Let’s make a night you won’t remember / I’ll be the one you won’t forget / (You won't forget)",343.0,108.0,34.0058309038,2014
11,12,Pompeii,Bastille,http://genius.com/Bastille-Pompeii-lyrics,"[Directed by Jesse John Jenkins] / [Intro: chanting] / [Verse 1] / I was left to my own devices / Many days fell away with nothing to show / [Pre-Chorus] / And the walls kept tumbling down in the city that we love / Great clouds roll over the hills bringing darkness from above / [Chorus] / But if you close your eyes / Does it almost feel like nothing changed at all? / And if you close your eyes / Does it almost feel like you've been here before? / How am I going to be an optimist about this? / How am I going to be an optimist about this? / [Verse 2] / We were caught up and lost in all of our vices / In your pose as the dust settled around us / [Pre-Chorus] / And the walls kept tumbling down in the city that we love / Great clouds roll over the hills bringing darkness from above / [Chorus] / But if you close your eyes / Does it almost feel like nothing changed at all? / And if you close your eyes / Does it almost feel like you've been here before? / How am I going to be an optimist about this? / How am I going to be an optimist about this? / [Bridge] / Oh where do we begin, the rubble or our sins? / Oh where do we begin, the rubble or our sins? / [Pre-Chorus] / And the walls kept tumbling down in the city that we love / Great clouds roll over the hills bringing darkness from above / [Chorus] / But if you close your eyes / Does it almost feel like nothing changed at all? / And if you close your eyes / Does it almost feel like you've been here before? / How am I going to be an optimist about this? / How am I going to be an optimist about this? / If you close your eyes / Does it almost feel like nothing changed at all? / [Outro: chanting]",285.0,84.0,24.7578947368,2014
12,13,Shake-It-Off,Taylor-Swift,http://genius.com/Taylor-Swift-Shake-It-Off-lyrics,"[Video directed by Mark Romanek] / [Verse 1] / I stay out too late, got nothing in my brain / That's what people say, that's what people say / I go on too many dates, but I can't make them stay / At least that's what people say, that's what people say / [Pre-Chorus 1] / But I keep cruising / Can't stop, won't stop moving / It's like I got this music in my mind / Saying it's gonna be alright / [Chorus] / Cause the players gonna play, play, play, play, play / And the haters gonna hate, hate, hate, hate, hate / Baby, I'm just gonna shake, shake, shake, shake, shake / I shake it off,  I shake it off / Heartbreakers gonna break, break, break, break, break / And the fakers gonna fake, fake, fake, fake, fake / Baby, I'm just gonna shake, shake, shake, shake, shake / I shake it off, I shake it off / [Verse 2] / I never miss a beat, I'm lightning on my feet / And that's what they don’t see, that's what they don’t see / I'm dancing on my own, I make the moves up as I go / And that's what they don't know, that’s what they don’t know / [Pre-Chorus 2] / But I keep cruising / Can't stop, won't stop grooving / It's like I got this music in my mind / Saying it's gonna be alright / [Chorus] / Cause the players gonna play, play, play, play, play / And the haters gonna hate, hate, hate, hate, hate / Baby, I'm just gonna shake, shake, shake, shake, shake / I shake it off,  I shake it off / Heartbreakers gonna break, break, break, break, break / And the fakers gonna fake, fake, fake, fake, fake / Baby, I'm just gonna shake, shake, shake, shake, shake / I shake it off, I shake it off / [Post-Chorus] / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / [Interlude] / Hey, hey, hey! / Just think while you've been getting down and out about the liars / And dirty, dirty cheats of the world you could've been getting down to this sick beat / [Bridge] / My ex-man brought his new girlfriend / She's like, “oh my God”, but I'm just gonna shake / And to the fella over there with the hella good hair / Won't you come on over, baby, we can shake, shake, shake / [Chorus] / Cause the players gonna play, play, play, play, play / And the haters gonna hate, hate, hate, hate, hate / Baby, I'm just gonna shake, shake, shake, shake, shake / I shake it off,  I shake it off / Heartbreakers gonna break, break, break, break, break / And the fakers gonna fake, fake, fake, fake, fake / Baby, I'm just gonna shake, shake, shake, shake, shake / I shake it off, I shake it off / [Post-Chorus] / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off / I, I shake it off, I shake it off",569.0,117.0,24.0579964851,2014
13,14,Am-I-Wrong,Nico-and-Vinz,http://genius.com/Nico-and-Vinz-Am-I-Wrong-lyrics,"[Verse 1: Vinz] / Am I wrong for thinking out the box from where I stay? / Am I wrong for saying that I choose another way? / I ain't trying to do what everybody else doing / Just cause everybody doing what they all do / If one thing I know - I'll fall, but I'll grow / I'm walking down this road of mine, this road that I call home / [Chorus: Vinz] / So am I wrong for thinking that we could be something for real? / Now am I wrong for trying to reach the things that I can't see? / But that's just how I feel, that's just how I feel / That's just how I feel, trying to reach the things that I can't see / [Verse 2: Nico] / Am I tripping for having a vision? / My prediction - I'mma be on top of the world / Walk your walk, and don't look back / Always do what you decide / Don't let them control your life / That's just how I feel, oh / Fight for yours, and don't let go / Don't let them compare you, no / Don't worry, you're not alone / That's just how we feel / [Chorus: Vinz] / So am I wrong for thinking that we could be something for real? / Now am I wrong for trying to reach the things that I can't see? / But that's just how I feel, that's just how I feel / That's just how I feel, trying to reach the things that I can't see / [Bridge: Nico] / If you tell me I'm wrong, wrong / I don't wanna be right, right / If you tell me I'm wrong, wrong / I don't wanna be right / If you tell me I'm wrong, wrong / I don't wanna be right, right / If you tell me I'm wrong, wrong / I don't wanna be right / [Chorus: Vinz] / Am I wrong for thinking that we could be something for real? / Now am I wrong for trying to reach the things that I can't see? / But that's just how I feel, that's just how I feel / That's just how I feel, trying to reach the things that I can't see / So am I wrong for thinking that we could be something for real? / Now am I wrong for trying to reach the things that I can't see? / But that's just how I feel, that's just how I feel / That's just how I feel, trying to reach the things that I can't see",386.0,103.0,27.4844559585,2014
14,15,Turn-Down-for-What,DJ-Snake,http://genius.com/DJ-Snake-Turn-Down-for-What-lyrics,"[Produced by DJ Snake] / [Intro: Lil Jon] / Fire up that loud / , / another round of shots / [Hook: Lil Jon] / Turn down for what? / Turn down for what? / Turn down for what? / Turn down for what? / Turn down for what? / Turn down for what? / Turn down for what? / Turn down for what? / Turn down for what? / Turn down for what? / [Bridge: Lil Jon] / Fire up that loud, another round of shots / Fire up that loud, another round of shots / Fire up that loud, another round of shots / Fire up that loud, another round of shots / Fire up that loud, another round of shots / Fire up that loud, another round of shots / Fire up that loud, another round of shots / Fire up that loud, another round of shots / Fire up that loud, another round of shots / [Hook: Lil Jon] / Turn down for what? / Turn down for what? / Turn down for what? / Turn down for what? / Turn down for what?",140.0,12.0,1.02857142857,2014
15,16,The-Monster,Eminem,http://genius.com/Eminem-The-Monster-lyrics,"[Hook: Rihanna] / I'm friends with the monster that's under my bed / Get along with the voices inside of my head / You're trying to save me, stop holdin' your breath / And you think I'm crazy, yeah, you think I'm crazy / [Verse 1: Eminem] / I wanted the fame, but not the cover of / Newsweek / Oh well, guess beggars can't be choosey / Wanted to receive attention for my music / Wanted to be left alone in public, excuse me / For wanting my cake, and eat it too, and wanting it both ways / Fame made me a balloon ‘cause my ego inflated / When I blew, see, / but it was confusing / ‘Cause all I wanted to do's be the Bruce Lee of loose leaf / Abused ink, used it as a tool when I blew steam / Hit the lottery, ooh-wee / But with what I gave up to get it was bittersweet / It was like winning a used mink / Ironic ‘cause I think I'm getting so huge I need a shrink / I'm beginning to lose sleep; one sheep, two sheep / Going coo-coo and kooky as Kool Keith / But I'm actually weirder than you think, ‘cause I'm… / [Hook: Rihanna] / I'm friends with the monster that's under my bed / Get along with the voices inside of my head / You're trying to save me, stop holdin' your breath / And you think I'm crazy, yeah, you think I'm crazy / [Bridge: Rihanna] / Well, that’s nothin' / Well, that’s nothin' / [Verse 2: Eminem] / Now, I ain't much of a poet but I know somebody once told me to seize the moment and don't squander it / ‘Cause you never know when it all could be over tomorrow / So I keep conjuring / Sometimes I wonder where these thoughts spawn from / (Yeah, pondering'll do you wonders / No wonder you're losing your mind, the way it wanders) / Yodel-odel-ay-hee-hoo! / I think it went wandering off down yonder / And stumbled onto Jeff VanVonderen / ‘Cause I need an interventionist / To intervene between me and this monster / And save me from myself and all this conflict / ‘Cause the very thing that I love's killing me / And I can't conquer it / My OCD is conking me in the head, / keep knocking / Nobody's home, I'm sleepwalking / I'm just relaying what the voice in my head is saying / Don't shoot the messenger, I'm just friends with the… / [Hook: Rihanna] / I'm friends with the monster that's under my bed / Get along with the voices inside of my head / You're trying to save me, stop holdin' your breath / And you think I'm crazy, yeah, you think I'm crazy / [Bridge: Rihanna] / Well, that’s nothin' / Well, that’s nothin' / [Verse 3: Eminem] / Call me crazy, but I have this vision / One day that I'll walk amongst you a regular civilian / But until then drums get killed, and / I'm coming straight at MCs, blood gets spilled, and / I'll take it back to the days that I'd get on a Dre track / Give every kid who got played that / pumped up feelin' / And shit to say back to the kids who played him / I ain't here to save the fucking children / But if one kid out of a hundred million / Who are going through a struggle feels it, and / Relates, that's great, / it's payback, Russell Wilson / Falling way back in the draft / Turn nothing into something, still can / Make that, / straw into gold chump, I will spin / Rumpelstiltskin in a haystack / Maybe I need a straight jacket, face facts / I am nuts for real, but I'm okay with that / It's nothing, I'm still friends with the… / [Hook: Rihanna] / I'm friends with the monster that's under my bed / Get along with the voices inside of my head / You're trying to save me, stop holdin' your breath / And you think I'm crazy, yeah, you think I'm crazy / I'm friends with the monster that's under my bed / Get along with the voices inside of my head / You're trying to save me, stop holdin' your breath / And you think I'm crazy, yeah, you think I'm crazy / [Bridge: Rihanna] / Well, that’s nothin' / Well, that’s nothin'",629.0,273.0,118.488076312,2014
16,17,Say-Something,A-Great-Big-World,http://genius.com/A-Great-Big-World-Say-Something-lyrics,"[Chorus: A Great Big World] / Say something, I'm giving up on you / I'll be the one, if you want me to / Anywhere, I would've followed you / Say something, I'm giving up on you / [Verse 1: A Great Big World & Christina Aguilera] / And I am feeling so small / It was over my head / I know nothing at all / And I will stumble and fall / I'm still learning to love / Just starting to crawl / [Chorus 2: A Great Big World & Christina Aguilera] / Say something, I'm giving up on you / I'm sorry that I couldn't get to you / Anywhere, I would've followed you / Say something, I'm giving up on you / [Verse 2: A Great Big World & Christina Aguilera] / And I will swallow my pride / You're the one that I love / And I'm saying goodbye / [Chorus 2: A Great Big World & Christina Aguilera] / Say something, I'm giving up on you / And I'm sorry that I couldn't get to you / And anywhere, I would've followed you / Say something, I'm giving up on you / [Outro: A Great Big World & Christina Aguilera] / Say something, I'm giving up on you / Say something...",140.0,53.0,20.0642857143,2014
17,18,Team,Lorde,http://genius.com/Lorde-Team-lyrics,"[Produced by Joel Little] / [Intro] / Wait 'til you're announced / We've not yet lost all our graces / The hounds will stay in chains / Look upon Your Greatness and she'll send the call out / Send the call out / Send the call out / Send the call out / Send the call out / Send the call out / Send the call out / Send the call out / Send the call out / Send the call out / Send the call out / Send the call out / Send the call out / Send the call out / Send the call out / Send the call out / [Verse 1] / Call all the ladies out, they're in their finery / A hundred jewels on throats / A hundred jewels between teeth / Now bring my boys in, their skin in craters like the moon / The moon we love like a brother, while he glows through the room / Dancin' around the lies we tell / Dancin' around big eyes as well / Even the comatose, they don't dance and tell / [Chorus] / We live in cities you'll never see onscreen / Not very pretty / , / but we sure know how to run things / Livin' in ruins of a palace within my dreams / And you know we're on each other's team / [Post-Chorus] / I'm kind of over gettin' told to throw my hands up in the air / So there / [Verse 2] / So all the cups got broke / Shards beneath our feet / But it wasn't my fault / And everyone's competing for a love they won't receive / Cause what this palace wants is release / [Chorus] / We live in cities you'll never see onscreen / Not very pretty / , / but we sure know how to run things / Livin' in ruins of a palace within my dreams / And you know we're on each other's team / [Bridge] / I'm kind of over gettin' told to throw my hands up in the air / So there / I'm kind of older than I was when I reveled without a care / So there / [Chorus] / We live in cities you'll never see onscreen / Not very pretty / , / but we sure know how to run things / Livin' in ruins of a palace within my dreams / And you know we're on each other's team / [Outro] / We're on each other's team / And you know we're on each other's team / We're on each other's team / We're on each other's team / And you know and you know and you know",369.0,140.0,53.1165311653,2014
18,19,Let-Her-Go,Passenger,http://genius.com/Passenger-Let-Her-Go-lyrics,"[Produced by Mike Rosenberg and Chris Vallejo] / [Video by Dave Jensen and Tavic] / [Hook: Passenger] / Well you only need the light when it's burning low / Only miss the sun when it starts to snow / Only know you love her when you let her go / Only know you've been high when you're feeling low / Only hate the road when you're missing home / Only know you love her when you let her go / And you let her go... / [Verse 1: Passenger] / Staring at the bottom of your glass / Hoping one day you'll make a dream last / But dreams come slow and they go so fast / You see her when you close your eyes / Maybe one day you'll understand why / Everything you touch surely dies / [Hook: Passenger] / But you only need the light when it's burning low / Only miss the sun when it starts to snow / Only know you love her when you let her go / Only know you've been high when you're feeling low / Only hate the road when you're missing home / Only know you love her when you let her go / And you let her go... / [Verse 2: Passenger] / Staring at the ceiling in the dark / Same old empty feeling in your heart / Cause love comes slow and it goes so fast / Well you see her when you fall asleep / But never to touch and never to keep / Cause you loved her too much and you dived too deep / [Hook: Passenger] / Well you only need the light when it's burning low / Only miss the sun when it starts to snow / Only know you love her when you let her go / Only know you've been high when you're feeling low / Only hate the road when you're missing home / Only know you love her when you let her go / And you let her go... / [Bridge: Passenger] / Oh, oh, woah, oh, oh / And you let her go / Oh, oh, woah, oh, oh / When you let her go / Whoa / [ / Hook: Passenger / Cause you only need the light when it's burning low / Only miss the sun when it starts to snow / Only know you love her when you let her go / Only know you've been high when you're feeling low / Only hate the road when you're missing home / Only know you love her when you let her go / And you let her go... / [Hook: Passenger] / Cause you only need the light when it's burning low / Only miss the sun when it starts to snow / Only know you love her when you let her go / Only know you've been high when you're feeling low / Only hate the road when you're missing home / Only know you love her when you let her go / And you let her go...",358.0,89.0,22.125698324,2014
19,20,Royals,Lorde,http://genius.com/Lorde-Royals-lyrics,"[Produced by Joel Little] / [Video by Joel Kefali] / [Verse 1] / I've never seen a diamond in the flesh / I cut my teeth on wedding rings in the movies / And I'm not proud of my address / In the torn up town, no post code envy / [Pre-Chorus] / But every song's like gold teeth, Grey Goose, trippin' in the bathroom / Blood stains, ball gowns, trashin' the hotel room / We don't care; we're driving Cadillacs in our dreams / But everybody's like Cristal, Maybach, diamonds on your timepiece / Jet planes, islands, tigers on a gold leash / We don't care; we aren't caught up in your love affair / [Chorus] / And we'll never be royals (royals) / It don't run in our blood / That kind of luxe just ain't for us / We crave a different kind of buzz / Let me be your ruler (ruler), you can call me Queen Bee / And baby I'll rule (I'll rule I'll rule I'll rule...) / Let me live that fantasy / [Verse 2] / My friends and I we've cracked the code / We count our dollars on the train to the party / And everyone who knows us knows / That we're fine with this, we didn't come from money / [Pre-Chorus] / But every song's like gold teeth, Grey Goose, trippin' in the bathroom / Blood stains, ball gowns, trashin' the hotel room / We don't care; we're driving Cadillacs in our dreams / But everybody's like Cristal, Maybach, diamonds on your timepiece / Jet planes, islands, tigers on a gold leash / We don't care; we aren't caught up in your love affair / [Chorus] / And we'll never be royals (royals) / It don't run in our blood / That kind of luxe just ain't for us / We crave a different kind of buzz / Let me be your ruler (ruler), you can call me Queen Bee / And baby I'll rule (I'll rule I'll rule I'll rule...) / Let me live that fantasy / [Bridge] / (Oooh ooooh ohhh) / We're bigger than we ever dreamed / And I'm in love with being queen / (Oooooh ooooh ohhhhh) / Life is great, without a care / We aren't caught up in your love affair / [Chorus] / And we'll never be royals (royals) / It don't run in our blood / That kind of luxe just ain't for us / We crave a different kind of buzz / Let me be your ruler (ruler), you can call me Queen Bee / And baby I'll rule (I'll rule I'll rule I'll rule...) / Let me live that fantasy",347.0,131.0,49.4553314121,2014
